File Name,Number of Words in File,Number of Training Words,Content,Training Content
class_11_accounts_chapter_4_18.txt,103,72,"['Recording', 'of', 'Transactions', 'II', 'Solution', 'Cash', 'Book', 'Dr', 'Cr', 'Balance', 'b', 'd', 'Insurance', 'Sales', 'Purchases', 'Cash', 'Bank', 'Bank', 'Telephone', 'expenses', 'John', 'Drawings', 'Michael', 'Cash', 'Kumar', 'Printing', 'and', 'stationery', 'Cash', 'Cartage', 'Balance', 'c', 'd', 'Bank', 'Kumar', 'Rent', 'Wages', 'Postage', 'Balance', 'c', 'd', 'Balance', 'b', 'd', 'Illustration', 'Prepare', 'bank', 'column', 'cash', 'book', 'from', 'the', 'following', 'tansactions', 'of', 'M', 's', 'Laser', 'Zone', 'for', 'the', 'month', 'of', 'January', 'and', 'post', 'them', 'to', 'the', 'related', 'ledger', 'accounts', 'Cash', 'in', 'hand', 'Bank', 'overdraft', 'Wage', 'paid', 'Cash', 'sales', 'Purchased', 'goods', 'by', 'cheque', 'Purchased', 'furniture', 'for', 'cash', 'Cash', 'paid', 'to', 'Rohit', 'Cash', 'sales', 'Deposited', 'into', 'bank', 'Bank', 'charged', 'interest', 'on', 'overdraft']", recording transaction solution cash book balance insurance sale purchase cash bank bank telephone expense john drawing michael cash kumar printing stationery cash cartage balance bank kumar rent wage postage balance balance illustration prepare bank column cash book following tansactions laser zone month january post related ledger account cash hand bank overdraft wage paid cash sale purchased good cheque purchased furniture cash cash paid rohit cash sale deposited bank bank charged interest overdraft
class_11_accounts_chapter_4_19.txt,82,55,"['Accountancy', 'Paid', 'telephone', 'bill', 'by', 'cheque', 'Sale', 'of', 'goods', 'and', 'received', 'cheque', 'deposited', 'same', 'day', 'Paid', 'rent', 'Drew', 'cash', 'for', 'personal', 'use', 'Paid', 'salary', 'Interest', 'collected', 'by', 'bank', 'Solution', 'Books', 'of', 'Laser', 'Zone', 'Cash', 'Book', 'Dr', 'Cr', 'Balance', 'b', 'd', 'Balance', 'b', 'd', 'Sales', 'Wages', 'Sales', 'Purchase', 'Cash', 'Furniture', 'Sales', 'Rohit', 'Interest', 'Bank', 'Overdraft', 'interest', 'Telephone', 'Rent', 'Drawings', 'Salary', 'Balance', 'c', 'd', 'Balance', 'b', 'd', 'Wages', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'J', 'an', 'Cash']", accountancy paid telephone bill cheque sale good received cheque deposited paid rent drew cash personal paid salary interest collected bank solution book laser zone cash book balance balance sale wage sale purchase cash furniture sale rohit interest bank overdraft interest telephone rent drawing salary balance balance wage account date particular amount date particular amount cash
class_11_accounts_chapter_4_2.txt,196,110,"['Recording', 'of', 'Transactions', 'II', 'Sold', 'goods', 'to', 'Kamal', 'for', 'cash', 'Paid', 'monthly', 'rent', 'Paid', 'salary', 'Deposited', 'in', 'bank', 'Roopa', 'Traders', 'Cash', 'Book', 'Dr', 'Cr', 'Balance', 'b', 'd', 'Insurance', 'Gurmeet', 'Furniture', 'Sales', 'Purchases', 'Sales', 'Stationery', 'Rukmani', 'Balance', 'd', 'Balance', 'b', 'd', 'Posting', 'of', 'the', 'Single', 'Column', 'Cash', 'Book', 'As', 'evident', 'from', 'figure', 'the', 'left', 'side', 'of', 'the', 'cash', 'book', 'shows', 'the', 'receipts', 'of', 'the', 'cash', 'whereas', 'the', 'right', 'side', 'of', 'the', 'cash', 'book', 'shows', 'all', 'the', 'payments', 'made', 'in', 'cash', 'The', 'accounts', 'appearing', 'on', 'then', 'debit', 'side', 'for', 'the', 'cash', 'book', 'are', 'credited', 'in', 'the', 'respective', 'ledger', 'accounts', 'because', 'cash', 'has', 'been', 'received', 'in', 'respect', 'of', 'them', 'Thus', 'in', 'our', 'example', 'an', 'entry', 'cash', 'received', 'from', 'Gurmeet', 'appears', 'on', 'the', 'debit', 'side', 'of', 'the', 'cash', 'book', 'conveys', 'that', 'the', 'cash', 'has', 'been', 'received', 'from', 'Gurmeet', 'Therefore', 'in', 'the', 'ledger', 'Gurmeet', 's', 'account', 'will', 'be', 'credited', 'by', 'writing', 'Cash', 'in', 'the', 'particulars', 'column', 'on', 'the', 'credit', 'side', 'Similarly', 'all', 'the', 'account', 'names', 'appearing', 'on', 'the', 'credit', 'side', 'of', 'the', 'cash', 'book', 'are', 'debited', 'as', 'cash', 'cheque', 'has', 'been', 'paid', 'in', 'respect', 'of', 'them', 'Now', 'notice', 'how', 'the', 'transactions', 'in', 'our', 'example', 'are', 'posted', 'to', 'the', 'related', 'ledger', 'accounts']", recording transaction sold good kamal cash paid monthly rent paid salary deposited bank roopa trader cash book balance insurance gurmeet furniture sale purchase sale stationery rukmani balance balance posting single column cash book evident figure left side cash book show receipt cash whereas right side cash book show payment made cash account appearing debit side cash book credited respective ledger account cash received respect thus example entry cash received gurmeet appears debit side cash book conveys cash received gurmeet therefore ledger gurmeet account credited writing cash particular column credit side similarly account name appearing credit side cash book debited cash cheque paid respect notice transaction example posted related ledger account
class_11_accounts_chapter_4_20.txt,77,43,"['Recording', 'of', 'Transactions', 'II', 'Sales', 'Account', 'Dr', 'Cr', 'Cash', 'Cash', 'Bank', 'Purchases', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'J', 'an', 'Bank', 'Furniture', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Jan', 'Cash', 'Rohit', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Jan', 'Cash', 'Ovedraft', 'Interest', 'Paid', 'Account', 'Dr', 'Cr', 'I', 'I', 'Jan', 'Bank', 'Telephone', 'Expenses', 'Account', 'Dr', 'Cr', 'Jan', 'Bank']", recording transaction sale account cash cash bank purchase account date particular amount date particular amount bank furniture account date particular amount date particular amount cash rohit account date particular amount date particular amount cash ovedraft interest paid account bank telephone expense account bank
class_11_accounts_chapter_4_21.txt,121,69,"['Accountancy', 'Rent', 'Account', 'Dr', 'Cr', 'Jan', 'Cash', 'Drawings', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amow', 't', 'I', 'I', 'I', 'I', 'Salary', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'I', 'I', 'I', 'I', 'Interest', 'Received', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'I', 'I', 'J', 'an', 'Bank', 'Illustration', 'Prepare', 'double', 'column', 'cash', 'book', 'of', 'M', 's', 'Advance', 'Technology', 'Pvt', 'Ltd', 'for', 'the', 'month', 'of', 'December', 'from', 'the', 'following', 'transactions', 'Cash', 'in', 'hand', 'Cash', 'at', 'bank', 'Cash', 'paid', 'to', 'petty', 'cashier', 'Received', 'cheque', 'from', 'Priya', 'Cash', 'sales', 'Deposited', 'into', 'bank', 'Priya', 's', 'cheque', 'deposited', 'into', 'bank', 'Purchased', 'furniture', 'by', 'cheque', 'Paid', 'trade', 'expenses', 'Cash', 'sales']", accountancy rent account cash drawing account date particular amount date particular amow salary account date particular amount date particular amount interest received account date particular amount date particular amount bank illustration prepare double column cash book advance technology month december following transaction cash hand cash bank cash paid petty cashier received cheque priya cash sale deposited bank priya cheque deposited bank purchased furniture cheque paid trade expense cash sale
class_11_accounts_chapter_4_22.txt,116,90,"['Recording', 'of', 'Transactions', 'II', 'Bank', 'charges', 'Dividend', 'collected', 'by', 'bank', 'Paid', 'electric', 'bill', 'by', 'cheque', 'Cash', 'purchases', 'Paid', 'for', 'advertising', 'Goods', 'sold', 'and', 'received', 'a', 'cheque', 'deposited', 'same', 'day', 'Paid', 'legal', 'charges', 'Drew', 'from', 'bank', 'for', 'personal', 'use', 'Paid', 'establishment', 'expenses', 'Paid', 'for', 'printing', 'of', 'bill', 'book', 'Paid', 'insurance', 'premium', 'by', 'cheque', 'Cash', 'sales', 'Paid', 'salary', 'by', 'cheque', 'Rent', 'paid', 'Commission', 'received', 'by', 'cheque', 'deposited', 'same', 'day', 'Paid', 'for', 'charity', 'by', 'cheque', 'Solution', 'Books', 'of', 'Advance', 'Technology', 'Cash', 'Book', 'Dr', 'Cr', 'Balance', 'b', 'd', 'Petty', 'Cashier', 'Priya', 'Bank', 'Sales', 'Bank', 'Cash', 'Furniture', 'Cash', 'Trade', 'expense', 'Sales', 'Bank', 'charges', 'Dividend', 'Electric', 'charges', 'Sales', 'Purchases', 'Sales', 'Advertisement', 'Commission', 'Legal', 'charges', 'Drawings', 'Establishment', 'expenses', 'Printing', 'Insurance', 'premium', 'Salary', 'Rent']", recording transaction bank charge dividend collected bank paid electric bill cheque cash purchase paid advertising good sold received cheque deposited paid legal charge drew bank personal paid establishment expense paid printing bill book paid insurance premium cheque cash sale paid salary cheque rent paid commission received cheque deposited paid charity cheque solution book advance technology cash book balance petty cashier priya bank sale bank cash furniture cash trade expense sale bank charge dividend electric charge sale purchase sale advertisement commission legal charge drawing establishment expense printing insurance premium salary rent
class_11_accounts_chapter_4_24.txt,105,58,"['Recording', 'of', 'Transactions', 'II', 'Trade', 'Expenses', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Dec', 'Cash', 'Bank', 'Charges', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Dec', 'Bank', 'Dividend', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Dec', 'Bank', 'Electric', 'Charges', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'I', 'I', 'Purchases', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Dec', 'Cash', 'Advertisement', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'I', 'I', 'Dec', 'Cash']", recording transaction trade expense account date particular amount date particular amount cash bank charge account date particular amount date particular amount bank dividend account date particular amount date particular amount bank electric charge account date particular amount date particular amount purchase account date particular amount date particular amount cash advertisement account date particular amount date particular amount cash
class_11_accounts_chapter_4_25.txt,74,44,"['Accountancy', 'Legal', 'Charges', 'Account', 'Dr', 'Cr', 'We', 'Am', 'Dec', 'Cash', 'Drawings', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Dec', 'Bank', 'Establishment', 'Expenses', 'Account', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Dec', 'Cash', 'Printing', 'Account', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'I', 'I', 'Insurance', 'Premium', 'Account', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'I', 'I', 'Salary', 'Account', 'Dec', 'Bank']", accountancy legal charge account cash drawing account date particular amount date particular amount bank establishment expense account date particular amount date particular amount cash printing account date particular amount date particular amount insurance premium account date particular amount date particular amount salary account bank
class_11_accounts_chapter_4_26.txt,232,125,"['Recording', 'of', 'Transactions', 'II', 'Rent', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Dec', 'Cash', 'Commission', 'Received', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Dec', 'Bank', 'Charity', 'Account', 'Dr', 'Cr', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Date', 'Particulars', 'J', 'F', 'Amount', 'Dec', 'Bank', 'Purchases', 'Journal', 'Book', 'All', 'credit', 'purchases', 'of', 'goods', 'are', 'recorded', 'in', 'the', 'purchases', 'journal', 'Whereas', 'cash', 'purchases', 'are', 'recorded', 'in', 'the', 'cash', 'book', 'Other', 'purchases', 'such', 'as', 'purchases', 'of', 'of', 'ce', 'equipment', 'furniture', 'building', 'are', 'recoded', 'in', 'the', 'journal', 'proper', 'if', 'purchased', 'on', 'credit', 'or', 'in', 'the', 'cash', 'book', 'if', 'purchased', 'for', 'cash', 'The', 'source', 'documents', 'for', 'recording', 'entries', 'in', 'the', 'book', 'are', 'invoices', 'or', 'bills', 'received', 'by', 'the', 'firm', 'from', 'the', 'supplies', 'of', 'the', 'goods', 'Entries', 'are', 'made', 'With', 'the', 'net', 'amount', 'of', 'the', 'invoice', 'Trade', 'discount', 'and', 'other', 'details', 'of', 'the', 'invoice', 'need', 'not', 'be', 'recorded', 'in', 'this', 'book', 'The', 'format', 'of', 'the', 'purchases', 'journal', 'is', 'shown', 'in', 'figure', 'Purchases', 'Journal', 'Book', 'Date', 'Invoice', 'Name', 'of', 'Supplier', 'L', 'F', 'Amount', 'No', 'Account', 'to', 'be', 'credited', 'Fig', 'Format', 'of', 'purchases', 'journal', 'book', 'The', 'monthly', 'total', 'of', 'the', 'purchases', 'book', 'is', 'posted', 'to', 'the', 'debit', 'of', 'purchases', 'account', 'in', 'the', 'ledger', 'Individual', 'suppliers', 'accounts', 'may', 'be', 'posted', 'daily', 'Consider', 'the', 'following', 'details', 'obtained', 'from', 'M', 's', 'Kanika', 'Traders', 'and', 'observe', 'how', 'the', 'entries', 'are', 'recorded', 'in', 'the', 'purchase', 'journal']", recording transaction rent account date particular amount date particular amount cash commission received account date particular amount date particular amount bank charity account date particular amount date particular amount bank purchase journal book credit purchase good recorded purchase journal whereas cash purchase recorded cash book purchase purchase equipment furniture building recoded journal proper purchased credit cash book purchased cash source document recording entry book invoice bill received firm supply good entry made amount invoice trade discount detail invoice need recorded book format purchase journal shown figure purchase journal book date invoice name supplier amount account credited format purchase journal book monthly total purchase book posted debit purchase account ledger individual supplier account posted daily consider following detail obtained kanika trader observe entry recorded purchase journal
class_11_accounts_chapter_4_27.txt,232,134,"['Accountancy', 'Aug', 'Purchased', 'from', 'M', 's', 'Neema', 'Electronics', 'invoice', 'no', 'Mini', 'size', 'T', 'V', 'per', 'piece', 'Tape', 'recorders', 'per', 'piece', 'Trade', 'discount', 'on', 'all', 'items', 'Bought', 'from', 'M', 's', 'Pawan', 'Electronics', 'invoice', 'no', 'Video', 'cassettes', 'per', 'piece', 'Tape', 'recorders', 'per', 'piece', 'Trade', 'discout', 'on', 'purchases', 'Purchased', 'from', 'M', 's', 'Northern', 'Electronics', 'invoice', 'no', 'Northern', 'stereos', 'per', 'piece', 'Northern', 'colour', 'T', 'V', 'per', 'piece', 'Trade', 'discount', 'Purchased', 'from', 'M', 's', 'Neema', 'Electronics', 'Invoice', 'No', 'Mini', 'size', 'T', 'V', 'per', 'piece', 'Colour', 'T', 'V', 'per', 'piece', 'Trade', 'discount', 'Bought', 'from', 'M', 's', 'Pawan', 'Electronics', 'Invoice', 'No', 'Video', 'cassettes', 'per', 'piece', 'Tape', 'recorders', 'i', 'per', 'piece', 'Trade', 'discount', 'on', 'purchases', 'Books', 'of', 'Kanika', 'Traders', 'Purchases', 'Journal', 'Book', 'Date', 'Invoice', 'Name', 'of', 'Supplier', 'L', 'F', 'Amount', 'No', 'Account', 'to', 'be', 'credited', 'Neema', 'Electronics', 'Pawan', 'Electronics', 'Northern', 'Electronics', 'Neema', 'Electronics', 'Pawan', 'Electronics', 'Posting', 'from', 'the', 'purchases', 'journal', 'is', 'done', 'daily', 'to', 'their', 'respective', 'accounts', 'with', 'the', 'relevant', 'amounts', 'on', 'the', 'credit', 'side', 'The', 'total', 'of', 'the', 'purchases', 'journal', 'is', 'periodically', 'posted', 'to', 'the', 'debit', 'of', 'the', 'purchases', 'account', 'normally', 'on', 'the', 'monthly', 'basis', 'However', 'if', 'the', 'number', 'of', 'transactions', 'is', 'very', 'large', 'this', 'total', 'may', 'be', 'done', 'and', 'posted', 'at', 'some', 'other', 'convenient', 'time', 'interval', 'such', 'as', 'daily', 'weekly', 'or', 'fortnightly', 'The', 'posting', 'from', 'the', 'purchases', 'journal', 'to', 'the', 'ledger', 'from', 'is', 'illustrated', 'as', 'follows', 'Books', 'of', 'Kanika', 'Electronics', 'Neema', 'Electronics', 'Dr', 'Cr', 'Aug', 'Purchases', 'Aug', 'Purchases']", accountancy purchased neema electronics invoice mini size piece tape recorder piece trade discount item bought pawan electronics invoice video cassette piece tape recorder piece trade discout purchase purchased northern electronics invoice northern stereo piece northern colour piece trade discount purchased neema electronics invoice mini size piece colour piece trade discount bought pawan electronics invoice video cassette piece tape recorder piece trade discount purchase book kanika trader purchase journal book date invoice name supplier amount account credited neema electronics pawan electronics northern electronics neema electronics pawan electronics posting purchase journal done daily respective account relevant amount credit side total purchase journal periodically posted debit purchase account normally monthly basis however number transaction large total done posted convenient time interval daily weekly fortnightly posting purchase journal ledger illustrated follows book kanika electronics neema electronics purchase purchase
