File Name,Number of Words in File,Content 
Math_17.txt,218,"['Numbers', 'Lesson', 'Review', 'Find', 'the', 'following', 'sums', 'Lesson', 'Subtraction', 'The', 'symbol', 'for', 'subtraction', 'is', 'The', 'number', 'to', 'be', 'subtracted', 'from', 'is', 'called', 'the', 'minuend', 'and', 'the', 'number', 'to', 'be', 'subtracted', 'is', 'called', 'the', 'subtra', 'hend', 'The', 'result', 'of', 'the', 'subtraction', 'is', 'called', 'the', 'difference', 'The', 'symbol', 'for', 'what', 'the', 'difference', 'is', 'equal', 'to', 'is', 'the', 'equal', 'sign', 'Subtraction', 'is', 'the', 'reverse', 'of', 'addition', 'If', 'then', 'and', 'You', 'can', 'always', 'check', 'your', 'answers', 'by', 'adding', 'the', 'difference', 'and', 'the', 'subtrahend', 'together', 'their', 'sum', 'should', 'be', 'the', 'minuend', 'Even', 'though', 'subtraction', 'is', 'the', 'reverse', 'of', 'addition', 'there', 'are', 'some', 'differences', 'between', 'the', 'two', 'operations', 'With', 'subtraction', 'the', 'order', 'does', 'matter', 'subtraction', 'is', 'not', 'commutative', 'We', 'also', 'cannot', 'group', 'things', 'ar', 'bitrarily', 'subtraction', 'is', 'not', 'associative', 'We', 'will', 'talk', 'more', 'about', 'the', 'or', 'der', 'in', 'which', 'we', 'calculate', 'in', 'Lesson', 'Sometimes', 'subtraction', 'is', 'written', 'horizontally', 'Other', 'times', 'subtraction', 'is', 'written', 'vertically', 'The', 'vertical', 'representation', 'is', 'particularly', 'useful', 'when', 'you', 'are', 'sub', 'tracting', 'two', 'numbers', 'with', 'two', 'or', 'more', 'digits', 'When', 'you', 'subtract', 'one', 'two', 'digit', 'number', 'from', 'another', 'you', 'can', 'write', 'the', 'two', 'numbers', 'in', 'a', 'col', 'umn', 'format', 'with', 'the', 'ones', 'tens', 'hundreds', 'etc', 'aligned', 'Subtract', 'each', 'column', 'of', 'digits', 'if', 'the', 'top', 'digit', 'is', 'smaller', 'than', 'the', 'bottom', 'digit', 'you', 'need', 'to', 'borrow', 'from', 'the', 'column', 'to', 'the', 'left']"
Math_18.txt,95,"['Homework', 'Helpers', 'Basic', 'Math', 'and', 'Pre', 'Algebra', 'Example', 'Find', 'the', 'difference', 'Solution', 'You', 'should', 'make', 'a', 'point', 'of', 'checking', 'your', 'work', 'Example', 'Find', 'the', 'difference', 'Solution', 'When', 'subtracting', 'the', 'numbers', 'in', 'the', 'ones', 'place', 'we', 'have', 'Because', 'is', 'less', 'than', 'we', 'will', 'need', 'to', 'borrow', 'a', 'from', 'the', 'tens', 'place', 'Again', 'check', 'your', 'work', 'Example', 'Find', 'the', 'difference', 'Solution', 'When', 'subtracting', 'the', 'numbers', 'in', 'the', 'ones', 'place', 'we', 'have', 'Because', 'is', 'less', 'than', 'we', 'will', 'need', 'to', 'borrow', 'a', 'from', 'the', 'tens', 'place', 'and', 'the', 'number', 'in', 'the', 'tens', 'place', 'will', 'be', 'www', 'ebook', 'com']"
Math_19.txt,182,"['Numbers', 'reduced', 'from', 'to', 'Looking', 'ahead', 'to', 'the', 'subtraction', 'in', 'the', 'tens', 'place', 'we', 'will', 'have', 'Because', 'is', 'less', 'than', 'we', 'will', 'also', 'need', 'to', 'borrow', 'a', 'from', 'the', 'hundreds', 'place', 'Check', 'your', 'work', 'Lesson', 'Review', 'Find', 'the', 'following', 'differences', 'Lesson', 'Multiplication', 'Multiplication', 'is', 'a', 'shortcut', 'for', 'addition', 'The', 'expression', 'can', 'be', 'interpreted', 'as', 'either', 'or', 'In', 'other', 'words', 'can', 'be', 'thought', 'of', 'as', 'adding', 'four', 'fives', 'or', 'as', 'adding', 'five', 'fours', 'Being', 'familiar', 'with', 'the', 'multiplication', 'table', 'or', 'times', 'table', 'for', 'the', 'first', 'whole', 'numbers', 'will', 'be', 'very', 'helpful', 'in', 'almost', 'every', 'math', 'class', 'you', 'take', 'There', 'are', 'three', 'popular', 'symbols', 'used', 'to', 'represent', 'multiplication', 'and', 'The', 'expressions', 'and', 'all', 'mean', 'the', 'same', 'thing', 'The', 'numbers', 'that', 'are', 'being', 'multiplied', 'together', 'are', 'called', 'factors', 'and', 'the', 'result', 'is', 'called', 'the', 'product', 'With', 'multiplication', 'the', 'order', 'doesn', 't', 'matter', 'evaluating', 'gives', 'the', 'same', 'result', 'as', 'evaluating', 'We', 'say', 'that', 'multiplication', 'is', 'commutative', 'just', 'as', 'addition', 'is', 'Multiplying', 'by', 'etc', 'is', 'probably', 'the', 'nicest', 'multiplica', 'tion', 'of', 'all', 'Notice', 'that', 'and', 'There', 'is', 'a', 'pattern', 'worth', 'noting', 'When', 'multiplying', 'a', 'number', 'by', 'you']"
Math_20.txt,184,"['Homework', 'Helpers', 'Basic', 'Math', 'and', 'Pre', 'Algebra', 'just', 'take', 'that', 'number', 'and', 'put', 'a', 'at', 'the', 'end', 'When', 'multiplying', 'a', 'number', 'by', 'you', 'just', 'take', 'that', 'number', 'and', 'put', 'two', 's', 'at', 'the', 'end', 'When', 'multi', 'plying', 'a', 'number', 'by', 'you', 'just', 'take', 'that', 'number', 'and', 'put', 'three', 's', 'at', 'the', 'end', 'Sometimes', 'multiplication', 'problems', 'are', 'written', 'horizontally', 'Other', 'times', 'multiplication', 'is', 'written', 'vertically', 'The', 'vertical', 'representation', 'is', 'useful', 'when', 'a', 'multiplication', 'problem', 'involves', 'one', 'or', 'more', 'two', 'digit', 'numbers', 'Example', 'Find', 'the', 'product', 'Solution', 'First', 'find', 'the', 'product', 'which', 'is', 'Put', 'a', 'in', 'the', 'ones', 'place', 'of', 'the', 'product', 'and', 'carry', 'over', 'tens', 'Then', 'find', 'the', 'product', 'which', 'is', 'and', 'add', 'the', 'tens', 'that', 'you', 'carried', 'over', 'to', 'get', 'Example', 'Find', 'the', 'product', 'Solution', 'First', 'find', 'the', 'product', 'which', 'is', 'Put', 'a', 'in', 'the', 'ones', 'place', 'and', 'carry', 'over', 'the', 'tens', 'Then', 'find', 'the', 'product', 'which', 'is', 'and', 'add', 'the', 'tens', 'that', 'you', 'carried', 'over', 'to', 'get', 'To', 'multiply', 'two', 'two', 'digit', 'numbers', 'together', 'break', 'the', 'problem', 'up', 'into', 'two', 'problems', 'that', 'involve', 'multiplying', 'one', 'two', 'digit', 'number', 'and', 'one', 'www', 'ebook', 'com']"
Math_21.txt,127,"['Numbers', 'one', 'digit', 'number', 'and', 'add', 'the', 'two', 'results', 'together', 'There', 's', 'just', 'one', 'twist', 'When', 'you', 'work', 'out', 'the', 'second', 'product', 'you', 'must', 'shift', 'your', 'numbers', 'to', 'the', 'left', 'by', 'putting', 'a', 'in', 'the', 'ones', 'place', 'This', 'is', 'because', 'the', 'second', 'number', 'is', 'in', 'the', 'tens', 'place', 'you', 've', 'already', 'taken', 'care', 'of', 'the', 'ones', 'place', 'with', 'the', 'first', 'product', 'This', 'method', 'will', 'become', 'clearer', 'once', 'I', 'discuss', 'the', 'distributive', 'property', 'Example', 'Find', 'the', 'product', 'Solution', 'Work', 'out', 'the', 'Then', 'focus', 'on', 'the', 'Now', 'add', 'the', 'two', 'problem', 'in', 'and', 'multiply', 'products', 'together', 'ones', 'tens', 'Remember', 'to', 'put', 'a', 'in', 'the', 'ones', 'place', 'in', 'the', 'product', 'So', 'Example', 'Find', 'the', 'product', 'Solution', 'Break', 'the', 'problem', 'up', 'into', 'two', 'products', 'ones', 'and', 'tens', 'add', 'the', 'results', 'So']"
Math_22.txt,305,"['Homework', 'Helpers', 'Basic', 'Math', 'and', 'Pre', 'Algebra', 'When', 'you', 'multiply', 'numbers', 'together', 'the', 'order', 'in', 'which', 'you', 'per', 'form', 'the', 'multiplication', 'doesn', 't', 'matter', 'For', 'example', 'when', 'finding', 'the', 'product', 'it', 'doesn', 't', 'matter', 'if', 'you', 'first', 'find', 'and', 'then', 'multiply', 'the', 'result', 'by', 'or', 'if', 'you', 'first', 'find', 'and', 'then', 'multiply', 'the', 'result', 'by', 'Multiplication', 'is', 'said', 'to', 'be', 'associative', 'again', 'just', 'as', 'addition', 'is', 'It', 'doesn', 't', 'matter', 'how', 'you', 'group', 'a', 'string', 'of', 'products', 'together', 'or', 'which', 'products', 'you', 'find', 'first', 'Lesson', 'Review', 'Find', 'the', 'following', 'products', 'Lesson', 'Properties', 'of', 'and', 'You', 'are', 'now', 'ready', 'to', 'learn', 'some', 'of', 'the', 'properties', 'of', 'zero', 'that', 'make', 'it', 'unique', 'The', 'symbol', 'zero', 'represents', 'that', 'there', 'is', 'nothing', 'but', 'it', 'is', 'very', 'important', 'to', 'know', 'where', 'we', 'have', 'nothing', 'You', 'use', 'as', 'a', 'place', 'holder', 'in', 'a', 'number', 'such', 'as', 'If', 'you', 'didn', 't', 'have', 'a', 'zero', 'in', 'the', 'hun', 'dreds', 'place', 'the', 'number', 'would', 'be', 'You', 'have', 'just', 'seen', 'examples', 'of', 'how', 'zero', 'is', 'used', 'as', 'a', 'placeholder', 'in', 'multiplication', 'The', 'thousands', 'hun', 'dreds', 'tens', 'and', 'ones', 'places', 'are', 'a', 'way', 'to', 'organize', 'our', 'numbers', 'so', 'that', 'we', 'can', 'perform', 'calculations', 'more', 'easily', 'Without', 'this', 'system', 'could', 'not', 'work', 'In', 'addition', 'to', 'being', 'a', 'placeholder', 'the', 'nothingness', 'of', 'is', 'also', 'spe', 'cial', 'because', 'it', 'can', 'be', 'added', 'to', 'any', 'number', 'and', 'not', 'change', 'the', 'original', 'number', 'For', 'example', 'and', 'Zero', 'is', 'called', 'the', 'additive', 'identity', 'because', 'when', 'you', 'add', 'it', 'to', 'any', 'number', 'you', 'don', 't', 'change', 'that', 'number', 'In', 'our', 'number', 'system', 'there', 'is', 'only', 'one', 'additive', 'identity', 'is', 'unique', 'in', 'that', 'regard', 'Zero', 'does', 'some', 'strange', 'things', 'when', 'it', 'is', 'involved', 'in', 'multiplication', 'Instead', 'of', 'doing', 'nothing', 'to', 'the', 'original', 'number', 'it', 'turns', 'all', 'numbers', 'into', 'itself', 'If', 'you', 'take', 'any', 'number', 'and', 'multiply', 'it', 'by', 'you', 'will', 'get', 'www', 'ebook', 'com']"
Math_23.txt,366,"['Numbers', 'Zero', 'is', 'the', 'great', 'leveler', 'of', 'multiplication', 'You', 'can', 'take', 'a', 'number', 'as', 'big', 'as', 'three', 'trillion', 'but', 'simply', 'multiplying', 'it', 'by', 'leaves', 'you', 'with', 'I', 'can', 't', 'say', 'it', 'enough', 'Zero', 'times', 'any', 'number', 'is', 'zero', 'So', 'adding', 'to', 'a', 'number', 'doesn', 't', 'change', 'the', 'number', 'but', 'multiplying', 'a', 'number', 'by', 'turns', 'that', 'number', 'into', 'I', 'have', 'given', 'you', 'plenty', 'of', 'reasons', 'why', 'zero', 'is', 'a', 'pretty', 'special', 'num', 'ber', 'but', 'there', 's', 'even', 'more', 'to', 'admire', 'about', 'it', 'If', 'you', 'multiply', 'any', 'two', 'numbers', 'together', 'and', 'get', 'then', 'you', 'know', 'that', 'one', 'of', 'the', 'numbers', 'involved', 'in', 'the', 'multiplication', 'must', 'have', 'been', 'In', 'other', 'words', 'the', 'only', 'way', 'that', 'the', 'product', 'of', 'two', 'numbers', 'is', 'is', 'if', 'one', 'of', 'the', 'two', 'numbers', 'in', 'the', 'product', 'is', 'Wow', 'is', 'a', 'many', 'splendored', 'thing', 'Zero', 'has', 'gotten', 'all', 'of', 'the', 'attention', 'in', 'this', 'lesson', 'but', 'there', 'is', 'another', 'number', 'mentioned', 'in', 'the', 'title', 'The', 'number', 'can', 'also', 'do', 'some', 'amazing', 'things', 'Multiplying', 'a', 'number', 'by', 'doesn', 't', 'change', 'the', 'number', 'and', 'The', 'number', 'is', 'the', 'only', 'number', 'with', 'this', 'particular', 'property', 'We', 'call', 'the', 'multiplicative', 'identity', 'because', 'nothing', 'changes', 'when', 'you', 'multiply', 'a', 'number', 'by', 'Zero', 'is', 'to', 'addition', 'as', 'is', 'to', 'multiplica', 'tion', 'It', 'will', 'be', 'important', 'to', 'remember', 'these', 'properties', 'because', 'they', 'come', 'in', 'handy', 'in', 'algebra', 'Lesson', 'Division', 'Division', 'is', 'the', 'reverse', 'or', 'undoing', 'of', 'multiplication', 'Division', 'is', 're', 'lated', 'to', 'multiplication', 'in', 'the', 'same', 'way', 'that', 'subtraction', 'is', 'related', 'to', 'addi', 'tion', 'Because', 'we', 'say', 'that', 'and', 'Being', 'familiar', 'with', 'the', 'multiplication', 'table', 'will', 'be', 'very', 'helpful', 'when', 'solving', 'division', 'problems', 'The', 'symbols', 'used', 'for', 'division', 'are', 'The', 'expressions', 'all', 'mean', 'the', 'same', 'thing', 'The', 'number', 'in', 'all', 'of', 'the', 'examples', 'is', 'the', 'number', 'that', 'gets', 'divided', 'it', 'is', 'called', 'the', 'dividend', 'The', 'number', 'in', 'all', 'of', 'the', 'examples', 'is', 'the', 'number', 'that', 'divides', 'into', 'the', 'dividend', 'it', 'is', 'called', 'the', 'divisor', 'The', 'answer', 'ob', 'tained', 'after', 'doing', 'the', 'division', 'is', 'called', 'the', 'quotient', 'Just', 'as', 'with', 'subtrac', 'tion', 'order', 'matters', 'division', 'is', 'not', 'commutative', 'To', 'work', 'out', 'a', 'division', 'problem', 'involving', 'two', 'digit', 'numbers', 'it', 'is', 'best', 'to', 'use', 'long', 'division', 'I', 'will', 'review', 'long', 'division', 'in', 'the', 'first', 'example']"
Math_24.txt,205,"['Homework', 'Helpers', 'Basic', 'Math', 'and', 'Pre', 'Algebra', 'Example', 'Divide', 'Solution', 'Write', 'the', 'problem', 'as', 'Divide', 'the', 'divisor', 'in', 'this', 'case', 'into', 'the', 'left', 'digit', 'or', 'digits', 'of', 'the', 'dividend', 'in', 'this', 'case', 'To', 'do', 'this', 'choose', 'the', 'smallest', 'part', 'of', 'the', 'dividend', 'that', 'the', 'divisor', 'will', 'divide', 'in', 'to', 'Because', 'is', 'greater', 'than', 'we', 'need', 'to', 'use', 'the', 'first', 'two', 'digits', 'of', 'our', 'dividend', 'Look', 'for', 'the', 'largest', 'multiple', 'of', 'that', 'is', 'less', 'than', 'Because', 'and', 'the', 'largest', 'multiple', 'of', 'that', 'is', 'less', 'than', 'is', 'Place', 'a', 'the', 'other', 'factor', 'involved', 'in', 'the', 'product', 'that', 'gives', 'above', 'the', 'the', 'last', 'digit', 'of', 'the', 'dividend', 'under', 'consideration', 'put', 'underneath', 'the', 'and', 'subtract', 'from', 'and', 'bring', 'down', 'the', 'from', 'the', 'original', 'Now', 'do', 'the', 'same', 'thing', 'with', 'the', 'next', 'two', 'digits', 'Look', 'for', 'the', 'largest', 'multiple', 'of', 'that', 'is', 'less', 'than', 'Because', 'that', 's', 'what', 'we', 'need', 'Write', 'a', 'next', 'to', 'the', 'and', 'underneath', 'the', 'and', 'subtract', 'Because', 'is', 'less', 'than', 'and', 'there', 'are', 'no', 'more', 'digits', 'to', 'the', 'right', 'to', 'incorporate', 'we', 'are', 'done', 'The', 'number', 'in', 'this', 'example', 'is', 'called', 'the', 'remainder', 'The', 'remainder', 'is', 'the', 'number', 'left', 'over', 'when', 'we', 'are', 'finished', 'doing', 'the', 'long', 'division', 'So', 'is', 'equal', 'to', 'remainder', 'www', 'ebook', 'com']"
Math_25.txt,406,"['Numbers', 'A', 'smaller', 'number', 'is', 'a', 'factor', 'of', 'a', 'larger', 'number', 'if', 'when', 'you', 'divide', 'the', 'smaller', 'number', 'into', 'the', 'larger', 'number', 'you', 'end', 'up', 'with', 'a', 'remainder', 'of', 'It', 'is', 'called', 'a', 'factor', 'because', 'you', 'can', 'multiply', 'it', 'by', 'the', 'quotient', 'to', 'get', 'the', 'larger', 'number', 'Remember', 'that', 'multiplication', 'and', 'division', 'go', 'hand', 'in', 'hand', 'For', 'example', 'is', 'a', 'factor', 'of', 'because', 'equals', 'remainder', 'Looking', 'at', 'it', 'another', 'way', 'We', 'say', 'that', 'is', 'evenly', 'divisibly', 'by', 'Every', 'number', 'is', 'evenly', 'divisibly', 'by', 'its', 'factors', 'Divides', 'evenly', 'means', 'the', 'same', 'thing', 'as', 'has', 'remainder', 'Every', 'counting', 'number', 'is', 'evenly', 'divisible', 'by', 'and', 'every', 'counting', 'number', 'is', 'evenly', 'divisible', 'by', 'itself', 'Lesson', 'Prime', 'Numbers', 'and', 'Factoring', 'A', 'counting', 'number', 'is', 'prime', 'if', 'the', 'only', 'numbers', 'that', 'divide', 'into', 'it', 'evenly', 'are', 'and', 'itself', 'In', 'other', 'words', 'a', 'prime', 'number', 'has', 'no', 'other', 'factors', 'besides', 'and', 'itself', 'For', 'example', 'is', 'prime', 'because', 'the', 'only', 'numbers', 'that', 'divide', 'it', 'evenly', 'are', 'and', 'Remember', 'that', 'every', 'counting', 'number', 'other', 'than', 'has', 'at', 'least', 'two', 'factors', 'and', 'itself', 'Because', 'the', 'number', 'divides', 'evenly', 'into', 'every', 'other', 'counting', 'number', 'we', 'call', 'a', 'trivial', 'factor', 'The', 'number', 'is', 'in', 'a', 'class', 'by', 'itself', 'There', 'is', 'only', 'one', 'counting', 'num', 'ber', 'that', 'evenly', 'divides', 'itself', 'It', 'is', 'not', 'considered', 'to', 'be', 'prime', 'If', 'a', 'counting', 'number', 'other', 'than', 'is', 'not', 'prime', 'it', 'is', 'composite', 'A', 'composite', 'number', 'is', 'a', 'number', 'that', 'can', 'be', 'evenly', 'divided', 'by', 'a', 'number', 'other', 'than', 'or', 'itself', 'For', 'example', 'is', 'composite', 'because', 'in', 'addition', 'to', 'and', 'it', 'is', 'evenly', 'divisible', 'by', 'We', 'can', 'list', 'the', 'first', 'few', 'prime', 'numbers', 'The', 'list', 'of', 'prime', 'numbers', 'never', 'ends', 'There', 'is', 'no', 'largest', 'prime', 'number', 'Over', 'the', 'years', 'many', 'mathematicians', 'have', 'been', 'and', 'continue', 'to', 'be', 'fascinated', 'with', 'prime', 'numbers', 'and', 'new', 'discoveries', 'about', 'prime', 'num', 'bers', 'are', 'still', 'being', 'made', 'The', 'largest', 'prime', 'number', 'known', 'requires', 'more', 'than', 'million', 'digits', 'to', 'write', 'out', 'completely', 'and', 'mathematicians', 'are', 'currently', 'looking', 'for', 'an', 'even', 'larger', 'prime', 'number', 'Prime', 'numbers', 'are', 'useful', 'for', 'factoring', 'numbers', 'Every', 'composite', 'number', 'can', 'be', 'written', 'as', 'a', 'product', 'of', 'prime', 'numbers', 'For', 'example', 'and', 'and', 'are', 'prime', 'numbers', 'In', 'order', 'to', 'factor', 'a', 'composite', 'number', 'you', 'need', 'to', 'go', 'down', 'the', 'list', 'of', 'prime', 'numbers', 'divide', 'each', 'prime', 'number', 'into', 'the', 'composite', 'number', 'and', 'check', 'to', 'see', 'if', 'the', 'remainder', 'is', 'zero', 'If', 'the', 'remainder', 'is', 'the', 'prime', 'number', 'you', 'used', 'is', 'a', 'factor', 'of', 'the', 'composite', 'number']"
Math_26.txt,317,"['Homework', 'Helpers', 'Basic', 'Math', 'and', 'Pre', 'Algebra', 'There', 'is', 'a', 'systematic', 'approach', 'for', 'finding', 'factors', 'cid', 'First', 'check', 'to', 'see', 'whether', 'the', 'composite', 'number', 'is', 'even', 'or', 'odd', 'An', 'even', 'number', 'is', 'a', 'number', 'that', 'is', 'evenly', 'divisible', 'by', 'Examples', 'of', 'even', 'numbers', 'are', 'Even', 'numbers', 'are', 'easy', 'to', 'recognize', 'because', 'their', 'last', 'digit', 'is', 'either', 'or', 'Numbers', 'that', 'are', 'not', 'even', 'are', 'called', 'odd', 'numbers', 'Odd', 'numbers', 'are', 'also', 'easy', 'to', 'recognize', 'Their', 'last', 'digit', 'is', 'either', 'or', 'If', 'a', 'composite', 'number', 'is', 'even', 'it', 'will', 'be', 'divisible', 'by', 'the', 'first', 'prime', 'number', 'cid', 'If', 'a', 'composite', 'number', 'is', 'not', 'even', 'check', 'to', 'see', 'if', 'it', 'is', 'evenly', 'divisible', 'by', 'One', 'way', 'to', 'do', 'this', 'is', 'to', 'actually', 'do', 'the', 'division', 'If', 'the', 'remainder', 'is', 'then', 'is', 'a', 'factor', 'of', 'the', 'number', 'If', 'the', 'remainder', 'is', 'not', 'then', 'is', 'not', 'a', 'factor', 'There', 'is', 'a', 'shortcut', 'available', 'to', 'see', 'if', 'is', 'a', 'factor', 'of', 'a', 'number', 'Add', 'the', 'digits', 'of', 'the', 'number', 'together', 'If', 'the', 'resulting', 'sum', 'is', 'evenly', 'divisible', 'by', 'then', 'so', 'was', 'the', 'original', 'number', 'For', 'example', 'to', 'check', 'whether', 'is', 'divisible', 'by', 'add', 'the', 'digits', 'together', 'Because', 'the', 'remainder', 'of', 'is', 'not', 'does', 'not', 'evenly', 'divide', 'To', 'check', 'whether', 'is', 'divisible', 'by', 'add', 'the', 'digits', 'together', 'Because', 'has', 'remainder', 'divides', 'We', 'can', 'use', 'long', 'division', 'to', 'be', 'sure', 'cid', 'Once', 'you', 'are', 'done', 'with', 'and', 'move', 'on', 'to', 'Check', 'to', 'see', 'whether', 'the', 'composite', 'number', 'is', 'evenly', 'divisible', 'by', 'Again', 'there', 'is', 'an', 'easy', 'check', 'If', 'the', 'number', 'ends', 'in', 'either', 'or', 'it', 'will', 'be', 'divisible', 'by', 'otherwise', 'it', 'won', 't', 'Then', 'move', 'on', 'to', 'the', 'next', 'prime', 'number', 'Con', 'tinue', 'down', 'the', 'list', 'until', 'you', 'have', 'checked', 'all', 'of', 'the', 'prime', 'numbers', 'smaller', 'than', 'the', 'composite', 'number', 'If', 'you', 'can', 't', 'find', 'a', 'prime', 'number', 'that', 'divides', 'your', 'number', 'evenly', 'then', 'your', 'number', 'is', 'not', 'a', 'compos', 'ite', 'number', 'www', 'ebook', 'com']"
Math_27.txt,157,"['Numbers', 'If', 'on', 'the', 'other', 'hand', 'you', 'successfully', 'find', 'a', 'prime', 'number', 'that', 'divides', 'into', 'the', 'composite', 'number', 'do', 'the', 'division', 'to', 'find', 'the', 'other', 'fac', 'tor', 'that', 'when', 'multiplied', 'by', 'the', 'prime', 'number', 'you', 'just', 'discovered', 'gives', 'your', 'original', 'number', 'Start', 'to', 'factor', 'this', 'new', 'number', 'Keep', 'going', 'until', 'the', 'last', 'factor', 'you', 'are', 'left', 'with', 'is', 'a', 'prime', 'number', 'This', 'process', 'is', 'called', 'creating', 'a', 'factor', 'tree', 'When', 'you', 'are', 'done', 'you', 'will', 'have', 'a', 'list', 'of', 'prime', 'numbers', 'that', 'multiply', 'to', 'give', 'you', 'your', 'original', 'number', 'Example', 'Create', 'a', 'factor', 'tree', 'for', 'Solution', 'is', 'even', 'because', 'it', 'ends', 'in', 'so', 'let', 's', 'start', 'by', 'dividing', 'it', 'by', 'So', 'Now', 'we', 'need', 'to', 'factor', 'Because', 'is', 'even', 'it', 'is', 'also', 'evenly', 'divisible', 'by', 'Now', 'our', 'factor', 'tree', 'is', 'growing', 'Now', 'we', 'need', 'to', 'factor', 'It', 'is', 'not', 'even', 'so', 'it', 'is', 'not', 'divisible', 'by', 'The', 'sum', 'of', 'the', 'digits', 'is', 'which', 'is', 'evenly', 'divisible', 'by']"
No Of Files in Dataset,106
No of Unique Words in Dataset,4737
